train/critic_loss,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,train/ent_coef,train/learning_rate,time/episodes,rollout/ep_len_mean,train/ent_coef_loss,train/n_updates
2354.929931640625,68746,9,7088,618.2120955,8.469311714172363,0.22574566304683685,0.0003,164,242.73,0.01422467827796936,68645
332.350341796875,69164,9,7135,699.51417494,-4.480015754699707,0.2283029556274414,0.0003,168,213.46,-0.3917945623397827,69063
228.48370361328125,69533,9,7177,802.1080643600003,-4.853241920471191,0.22396795451641083,0.0003,172,177.11,0.17607304453849792,69432
2400.845703125,69922,9,7222,824.8960720599998,-18.304794311523438,0.22748586535453796,0.0003,176,168.36,-0.2511119246482849,69821
874.366943359375,70281,9,7263,830.9991127099998,-12.349530220031738,0.23756274580955505,0.0003,180,156.96,0.20970959961414337,70180
213.32211303710938,70718,9,7311,848.14730227,-34.26594161987305,0.2394961565732956,0.0003,184,151.45,-0.5857962369918823,70617
196.9752197265625,71184,9,7363,851.4942333900002,-1.6611342430114746,0.23799937963485718,0.0003,188,149.1,0.10848142206668854,71083
197.4584503173828,71629,9,7413,852.35726121,-38.96504211425781,0.24892380833625793,0.0003,192,147.23,0.4597475230693817,71528
185.37469482421875,72114,9,7467,853.02408109,-16.154863357543945,0.27068740129470825,0.0003,196,145.89,0.2066589593887329,72013
1164.1470947265625,72425,9,7503,855.50512936,-41.9074821472168,0.2811250686645508,0.0003,200,141.97,0.3708764314651489,72324
1599.3154296875,72802,9,7546,856.62719069,-60.22047424316406,0.29333510994911194,0.0003,204,140.25,0.23637422919273376,72701
2106.977294921875,73255,9,7596,857.0757290800002,-54.050880432128906,0.29936522245407104,0.0003,208,138.27,-0.10900899022817612,73154
222.67250061035156,73535,9,7630,860.8141290200001,-48.6500244140625,0.3071385324001312,0.0003,212,135.32,-0.04256650060415268,73434
253.72451782226562,73893,9,7671,847.91721245,-56.746826171875,0.3070310056209564,0.0003,216,133.37,0.18305200338363647,73792
839.9067993164062,74332,9,7720,853.0456502300002,-57.80040740966797,0.309314489364624,0.0003,220,128.3,-0.23594284057617188,74231
931.2181396484375,74684,9,7760,852.8904084500002,-65.45604705810547,0.3119049370288849,0.0003,224,127.84,-0.001812037080526352,74583
264.34344482421875,75069,9,7804,852.88921276,-75.59138488769531,0.3235056400299072,0.0003,228,127.59,-0.04086662083864212,74968
2182.96142578125,75387,9,7841,858.79361679,-104.83088684082031,0.31970715522766113,0.0003,232,121.03,-0.14517076313495636,75286
772.3104248046875,76026,9,7910,859.2535085099998,-117.94381713867188,0.3161287307739258,0.0003,236,121.59,-0.034524787217378616,75925
1165.538818359375,76386,9,7951,861.68878032,-100.3045425415039,0.31449246406555176,0.0003,240,118.66,-0.16907528042793274,76285
963.1612548828125,76730,9,7990,862.71725985,-134.44384765625,0.31099772453308105,0.0003,244,115.52,0.2859926223754883,76629
1518.1998291015625,77122,9,8035,869.0308005999999,-99.11534118652344,0.3078495264053345,0.0003,248,111.35,0.17083875834941864,77021
926.4449462890625,77551,9,8083,854.7495273799999,-106.346435546875,0.30832716822624207,0.0003,252,108.27,-0.280622273683548,77450
229.26092529296875,77984,9,8131,857.46017038,-104.8777847290039,0.30782073736190796,0.0003,256,104.81,-0.152223601937294,77883
688.0804443359375,78377,9,8176,856.8246419900001,-124.59780883789062,0.3076672852039337,0.0003,260,103.92,-0.0009108111262321472,78276
343.4443054199219,78788,9,8222,862.2554439999999,-134.46176147460938,0.30540844798088074,0.0003,264,100.42,-0.2623916566371918,78687
216.874267578125,79205,9,8269,862.2566183100002,-98.68659973144531,0.3045382797718048,0.0003,268,100.41,-0.14237534999847412,79104
520.0028076171875,79513,9,8305,863.1194492100002,-143.37362670898438,0.30050528049468994,0.0003,272,99.8,0.15712884068489075,79412
1031.715576171875,79970,9,8356,861.1925510699999,-152.97044372558594,0.304112046957016,0.0003,276,100.48,0.16023097932338715,79869
368.2919006347656,80343,9,8398,860.07595082,-123.8243179321289,0.3107549548149109,0.0003,280,100.62,0.07071445137262344,80242
639.4923706054688,80644,9,8433,862.5785775600001,-108.09739685058594,0.312481552362442,0.0003,284,99.26,0.13720381259918213,80543
